Mon Feb  6 00:32:04 2023,1675632718,1.14,2303.0,-1095.96
Mon Feb  6 00:32:19 2023,1675632731,1.35,2239.0,1143.04
Mon Feb  6 00:32:30 2023,1675632747,1.01,2192.0,3335.04
Mon Feb  6 00:32:57 2023,1675632758,2.54,2250.0,5585.04
Mon Feb  6 00:33:08 2023,1675632784,1.01,1967.0,7552.04
Mon Feb  6 00:33:25 2023,1675632795,1.50,1910.0,9462.04
Mon Feb  6 00:33:49 2023,1675632812,2.24,1747.0,11209.04
Mon Feb  6 00:34:00 2023,1675632837,1.00,1965.81,13174.85
Mon Feb  6 00:34:13 2023,1675632847,1.11,1460.0,14634.85
Mon Feb  6 00:34:25 2023,1675632860,1.11,1423.34,16058.19
Mon Feb  6 00:35:10 2023,1675632872,7.65,-4477.8,11580.39
Mon Feb  6 00:35:21 2023,1675632917,1.00,2112.57,13692.96
Mon Feb  6 00:36:04 2023,1675632928,6.97,-5630.8,8062.16
Mon Feb  6 00:36:36 2023,1675632971,3.52,351.08,8413.24
Mon Feb  6 00:36:56 2023,1675633003,1.82,2063.0,10476.24
Mon Feb  6 00:37:13 2023,1675633024,1.40,1750.0,12226.24
Mon Feb  6 00:38:15 2023,1675633040,21.36,-9553.63,2672.61
Mon Feb  6 00:38:26 2023,1675633102,1.00,2589.0,5261.61
Mon Feb  6 00:39:03 2023,1675633113,4.88,-8.89,5252.72
Mon Feb  6 00:39:19 2023,1675633150,1.45,1122.0,6374.72
Mon Feb  6 00:39:47 2023,1675633167,2.73,35.6,6410.32
Mon Feb  6 00:39:59 2023,1675633194,1.07,1099.0,7509.32
Mon Feb  6 00:40:22 2023,1675633206,2.10,2307.0,9816.32
Mon Feb  6 00:40:37 2023,1675633229,1.32,2150.0,11966.32
Mon Feb  6 00:41:06 2023,1675633245,2.90,1824.4,13790.72
Mon Feb  6 00:41:24 2023,1675633273,1.54,1928.0,15718.72
Mon Feb  6 00:41:47 2023,1675633291,2.14,2175.76,17894.48
Mon Feb  6 00:42:12 2023,1675633315,2.26,1556.5,19450.98
Mon Feb  6 00:43:02 2023,1675633339,10.62,-11699.91,7751.07
Mon Feb  6 00:43:17 2023,1675633389,1.31,2516.91,10267.98
Mon Feb  6 00:43:29 2023,1675633404,1.07,2542.0,12809.98
Mon Feb  6 00:43:45 2023,1675633416,1.37,2479.0,15288.98
Mon Feb  6 00:44:00 2023,1675633432,1.29,2670.0,17958.98
Mon Feb  6 00:44:17 2023,1675633447,1.42,1525.17,19484.15
Mon Feb  6 00:44:32 2023,1675633464,1.30,1460.0,20944.15
Mon Feb  6 00:45:01 2023,1675633479,3.00,1450.0,22394.15
Mon Feb  6 00:45:27 2023,1675633508,2.54,1872.6,24266.75
Mon Feb  6 00:45:49 2023,1675633534,1.93,3225.0,27491.75
Mon Feb  6 00:46:04 2023,1675633556,1.27,3278.0,30769.75
Mon Feb  6 00:46:14 2023,1675633571,1.00,2225.0,32994.75
Mon Feb  6 00:46:35 2023,1675633582,1.83,1890.0,34884.75
Mon Feb  6 00:47:36 2023,1675633603,20.21,-12640.6,22244.15
Mon Feb  6 00:47:54 2023,1675633663,1.55,1635.0,23879.15
Mon Feb  6 00:48:06 2023,1675633681,1.09,1111.5,24990.65
Mon Feb  6 00:48:51 2023,1675633694,7.77,-5593.7,19396.95
Mon Feb  6 00:49:11 2023,1675633739,1.69,1085.0,20481.95
Mon Feb  6 00:49:22 2023,1675633758,1.02,1899.0,22380.95
Mon Feb  6 00:49:36 2023,1675633769,1.22,1896.0,24276.95
Mon Feb  6 00:49:54 2023,1675633783,1.56,1836.0,26112.95
Mon Feb  6 00:51:45 2023,1675633802,394.59,-12675.0,13437.95
Mon Feb  6 00:52:01 2023,1675633912,1.36,1375.1,14813.05
Mon Feb  6 00:52:24 2023,1675633928,2.12,1880.7,16693.75
Mon Feb  6 00:52:40 2023,1675633951,1.34,1915.0,18608.75
Mon Feb  6 00:52:56 2023,1675633967,1.40,1779.0,20387.75
Mon Feb  6 00:53:20 2023,1675633983,2.15,1156.29,21544.04
Mon Feb  6 00:53:31 2023,1675634007,1.06,1429.2,22973.24
Mon Feb  6 00:53:43 2023,1675634018,1.09,1270.0,24243.24
Mon Feb  6 00:54:26 2023,1675634031,6.97,-78.5,24164.74
Mon Feb  6 00:54:59 2023,1675634074,3.79,310.8,24475.54
Mon Feb  6 00:55:26 2023,1675634107,2.51,1440.0,25915.54
Mon Feb  6 00:55:44 2023,1675634133,1.64,1320.0,27235.54
Mon Feb  6 00:56:07 2023,1675634152,2.08,1350.0,28585.54
Mon Feb  6 00:56:18 2023,1675634175,1.00,1469.0,30054.54
Mon Feb  6 00:56:32 2023,1675634186,1.18,1480.0,31534.54
Mon Feb  6 00:56:47 2023,1675634199,1.32,1360.0,32894.54
Mon Feb  6 00:57:05 2023,1675634215,1.57,1479.0,34373.54
Mon Feb  6 00:57:34 2023,1675634233,2.95,1715.4,36088.94
Mon Feb  6 00:58:11 2023,1675634262,4.76,1525.4,37614.34
Mon Feb  6 00:58:32 2023,1675634298,1.75,970.0,38584.34
Mon Feb  6 00:59:22 2023,1675634319,11.37,-6824.6,31759.74
Mon Feb  6 00:59:52 2023,1675634370,3.02,773.8,32533.54
Mon Feb  6 01:00:46 2023,1675634399,14.05,-2990.54,29543.0
Mon Feb  6 01:01:01 2023,1675634454,1.28,2171.0,31714.0
Mon Feb  6 01:01:18 2023,1675634469,1.43,1565.0,33279.0
Mon Feb  6 01:01:32 2023,1675634485,1.21,1575.0,34854.0
Mon Feb  6 01:01:56 2023,1675634499,2.19,1573.0,36427.0
Mon Feb  6 01:02:12 2023,1675634523,1.41,1471.1,37898.1
Mon Feb  6 01:02:26 2023,1675634540,1.16,2440.0,40338.1
Mon Feb  6 01:03:27 2023,1675634553,21.22,-7509.3,32828.8
Mon Feb  6 01:03:54 2023,1675634615,2.68,1865.0,34693.8
Mon Feb  6 01:04:16 2023,1675634642,1.93,2174.8,36868.6
Mon Feb  6 01:04:43 2023,1675634664,2.57,1981.5,38850.1
Mon Feb  6 01:05:10 2023,1675634690,2.63,2169.7,41019.8
Mon Feb  6 01:05:37 2023,1675634717,2.65,841.6,41861.4
Mon Feb  6 01:05:49 2023,1675634744,1.11,2100.0,43961.4
Mon Feb  6 01:06:11 2023,1675634756,1.91,1430.8,45392.2
Mon Feb  6 01:06:27 2023,1675634778,1.42,1840.6,47232.8
Mon Feb  6 01:06:39 2023,1675634795,1.05,1910.0,49142.8
Mon Feb  6 01:07:52 2023,1675634806,40.95,-13383.45,35759.35
Mon Feb  6 01:08:21 2023,1675634879,2.98,1673.5,37432.85
Mon Feb  6 01:08:37 2023,1675634908,1.41,2663.4,40096.25
Mon Feb  6 01:08:50 2023,1675634924,1.12,2333.0,42429.25
Mon Feb  6 01:09:06 2023,1675634937,1.43,2268.6,44697.85
Mon Feb  6 01:09:33 2023,1675634954,2.53,1087.4,45785.25
Mon Feb  6 01:09:53 2023,1675634980,1.75,2009.1,47794.35
Mon Feb  6 01:10:17 2023,1675635000,2.20,999.3,48793.65
Mon Feb  6 01:10:30 2023,1675635024,1.19,2310.0,51103.65
Mon Feb  6 01:10:54 2023,1675635038,2.18,2115.1,53218.75
Mon Feb  6 01:11:09 2023,1675635061,1.30,2359.0,55577.75
Mon Feb  6 01:11:43 2023,1675635077,3.88,1000.1,56577.85
Mon Feb  6 01:12:42 2023,1675635110,18.58,-6959.8,49618.05
Mon Feb  6 01:12:55 2023,1675635169,1.17,1500.0,51118.05
Mon Feb  6 01:13:40 2023,1675635183,7.47,-113.9,51004.15
Mon Feb  6 01:14:14 2023,1675635227,4.07,-264.5,50739.65
Mon Feb  6 01:14:42 2023,1675635261,2.74,1508.0,52247.65
Mon Feb  6 01:15:01 2023,1675635289,1.65,1518.7,53766.35
Mon Feb  6 01:15:15 2023,1675635308,1.25,-221.2,53545.15
Mon Feb  6 01:16:08 2023,1675635322,12.57,-4548.7,48996.45
Mon Feb  6 01:16:20 2023,1675635375,1.07,3856.0,52852.45
Mon Feb  6 01:16:44 2023,1675635387,2.18,3796.5,56648.95
Mon Feb  6 01:16:55 2023,1675635411,1.04,3900.0,60548.95
Mon Feb  6 01:17:20 2023,1675635423,2.33,1110.0,61658.95
Mon Feb  6 01:18:02 2023,1675635447,6.58,-1293.4,60365.55
Mon Feb  6 01:18:15 2023,1675635490,1.11,2510.0,62875.55
Mon Feb  6 01:18:41 2023,1675635502,2.48,1894.0,64769.55
Mon Feb  6 01:18:53 2023,1675635528,1.11,2385.0,67154.55
Mon Feb  6 01:19:31 2023,1675635540,4.95,-429.8,66724.75
Mon Feb  6 01:19:53 2023,1675635578,1.96,1572.0,68296.75
Mon Feb  6 01:20:45 2023,1675635600,12.09,-5951.89,62344.86
Mon Feb  6 01:21:08 2023,1675635652,2.08,2300.0,64644.86
Mon Feb  6 01:22:01 2023,1675635675,12.86,-5603.94,59040.92
Mon Feb  6 01:22:12 2023,1675635729,1.02,1930.0,60970.92
Mon Feb  6 01:23:26 2023,1675635740,42.49,-9798.5,51172.42
Mon Feb  6 01:23:41 2023,1675635813,1.37,2210.0,53382.42
Mon Feb  6 01:23:55 2023,1675635829,1.20,2187.0,55569.42
Mon Feb  6 01:24:07 2023,1675635843,1.05,1620.0,57189.42
Mon Feb  6 01:24:44 2023,1675635854,4.97,-1974.9,55214.52
Mon Feb  6 01:24:58 2023,1675635892,1.22,1710.0,56924.52
Mon Feb  6 01:25:21 2023,1675635906,2.07,1410.37,58334.89
Mon Feb  6 01:25:37 2023,1675635929,1.33,1531.09,59865.98
Mon Feb  6 01:25:53 2023,1675635944,1.39,1410.0,61275.98
Mon Feb  6 01:26:18 2023,1675635961,2.38,1348.5,62624.48
Mon Feb  6 01:26:35 2023,1675635986,1.40,2692.0,65316.48
Mon Feb  6 01:26:55 2023,1675636002,1.71,2660.0,67976.48
Mon Feb  6 01:27:22 2023,1675636022,2.79,-415.7,67560.78
Mon Feb  6 01:27:39 2023,1675636050,1.43,2020.0,69580.78
Mon Feb  6 01:28:19 2023,1675636067,5.75,-854.49,68726.29
Mon Feb  6 01:28:42 2023,1675636106,2.05,609.08,69335.37
Mon Feb  6 01:28:56 2023,1675636129,1.21,850.0,70185.37
Mon Feb  6 01:29:15 2023,1675636143,1.72,1420.0,71605.37
Mon Feb  6 01:29:47 2023,1675636163,3.43,68.26,71673.63
Mon Feb  6 01:30:16 2023,1675636194,2.96,-65.03,71608.6
Mon Feb  6 01:30:45 2023,1675636223,3.09,658.3,72266.9
Mon Feb  6 01:31:00 2023,1675636253,1.25,1440.6,73707.5
Mon Feb  6 01:31:14 2023,1675636267,1.20,2120.0,75827.5
Mon Feb  6 01:31:50 2023,1675636281,4.67,1038.21,76865.71
Mon Feb  6 01:32:22 2023,1675636317,3.55,720.64,77586.35
Mon Feb  6 01:32:42 2023,1675636349,1.75,1470.56,79056.91
Mon Feb  6 01:33:24 2023,1675636369,6.67,-2021.6,77035.31
Mon Feb  6 01:34:18 2023,1675636412,13.23,-5112.4,71922.91
Mon Feb  6 01:34:45 2023,1675636466,2.63,1010.0,72932.91
Mon Feb  6 01:35:58 2023,1675636493,36.14,-4564.92,68367.99
Mon Feb  6 01:36:07 2023,1675636563,1.03,1783.32,70151.31
Mon Feb  6 01:36:44 2023,1675636574,4.81,-3348.9,66802.41
Mon Feb  6 01:37:14 2023,1675636611,3.20,-541.7,66260.71
Mon Feb  6 01:37:45 2023,1675636641,3.28,-519.0,65741.71
Mon Feb  6 01:38:12 2023,1675636672,2.75,322.3,66064.01
Mon Feb  6 01:38:25 2023,1675636700,1.13,2570.0,68634.01
Mon Feb  6 01:38:36 2023,1675636712,1.02,2460.0,71094.01
Mon Feb  6 01:38:48 2023,1675636724,1.04,2500.0,73594.01
Mon Feb  6 01:39:07 2023,1675636735,1.70,2450.0,76044.01
Mon Feb  6 01:39:28 2023,1675636755,1.78,1045.0,77089.01
Mon Feb  6 01:39:39 2023,1675636775,1.03,1075.0,78164.01
Mon Feb  6 01:40:00 2023,1675636786,1.77,1015.0,79179.01
Mon Feb  6 01:40:10 2023,1675636807,1.00,2175.0,81354.01
Mon Feb  6 01:40:49 2023,1675636817,5.30,-1733.8,79620.21
Mon Feb  6 01:41:23 2023,1675636856,4.07,-802.31,78817.9
Mon Feb  6 01:42:02 2023,1675636890,5.70,-2297.0,76520.9
Mon Feb  6 01:42:14 2023,1675636930,1.07,1980.0,78500.9
Mon Feb  6 01:43:16 2023,1675636942,20.73,-8511.7,69989.2
Mon Feb  6 01:44:06 2023,1675637003,10.96,-8367.4,61621.8
Mon Feb  6 01:44:17 2023,1675637054,1.00,1150.0,62771.8
Mon Feb  6 01:44:28 2023,1675637065,1.00,1140.0,63911.8
Mon Feb  6 01:44:39 2023,1675637075,1.01,1040.0,64951.8
Mon Feb  6 01:45:48 2023,1675637086,32.87,-4258.3,60693.5
Mon Feb  6 01:46:08 2023,1675637155,1.77,1031.04,61724.54
Mon Feb  6 01:46:55 2023,1675637176,8.77,-768.21,60956.33
Mon Feb  6 01:47:16 2023,1675637222,1.84,1589.8,62546.13
Mon Feb  6 01:47:27 2023,1675637243,1.01,2971.97,65518.1
Mon Feb  6 01:48:09 2023,1675637254,6.73,-2675.4,62842.7
Mon Feb  6 01:48:50 2023,1675637297,6.01,-2713.2,60129.5
Mon Feb  6 01:49:12 2023,1675637338,1.94,1777.5,61907.0
Mon Feb  6 01:49:23 2023,1675637359,1.02,1830.0,63737.0
Mon Feb  6 01:49:36 2023,1675637371,1.15,1820.0,65557.0
Mon Feb  6 01:49:50 2023,1675637384,1.19,1820.0,67377.0
Mon Feb  6 01:50:16 2023,1675637397,2.57,746.3,68123.3
Mon Feb  6 01:50:28 2023,1675637424,1.03,2140.0,70263.3
Mon Feb  6 01:50:38 2023,1675637435,1.00,2406.0,72669.3
Mon Feb  6 01:51:02 2023,1675637446,2.16,1250.5,73919.8
Mon Feb  6 01:51:19 2023,1675637469,1.46,1825.0,75744.8
Mon Feb  6 01:51:30 2023,1675637487,1.00,1850.0,77594.8
Mon Feb  6 01:51:41 2023,1675637497,1.04,2315.0,79909.8
Mon Feb  6 01:52:03 2023,1675637509,1.90,1768.33,81678.13
Mon Feb  6 01:52:18 2023,1675637530,1.34,2104.17,83782.3
Mon Feb  6 01:53:05 2023,1675637546,8.63,-4903.75,78878.55
Mon Feb  6 01:53:26 2023,1675637593,1.85,1097.6,79976.15
Mon Feb  6 01:53:48 2023,1675637614,1.96,1110.88,81087.03
Mon Feb  6 01:54:13 2023,1675637636,2.33,1121.8,82208.83
Mon Feb  6 01:54:41 2023,1675637660,2.81,1768.46,83977.29
Mon Feb  6 01:55:31 2023,1675637688,10.57,-10826.7,73150.59
Mon Feb  6 01:56:14 2023,1675637739,6.86,322.56,73473.15
Mon Feb  6 01:56:32 2023,1675637781,1.56,2022.5,75495.65
Mon Feb  6 01:56:47 2023,1675637800,1.31,1878.0,77373.65
Mon Feb  6 01:57:10 2023,1675637815,2.02,955.1,78328.75
Mon Feb  6 01:57:21 2023,1675637837,1.04,1400.0,79728.75
Mon Feb  6 01:57:58 2023,1675637849,4.61,536.31,80265.06
Mon Feb  6 01:58:16 2023,1675637885,1.63,1628.0,81893.06
Mon Feb  6 01:58:40 2023,1675637904,2.13,1628.0,83521.06
Mon Feb  6 01:59:15 2023,1675637927,4.32,-114.87,83406.19
Mon Feb  6 01:59:29 2023,1675637962,1.20,2417.0,85823.19
Mon Feb  6 01:59:53 2023,1675637976,2.21,1034.12,86857.31
Mon Feb  6 02:00:17 2023,1675638000,2.16,1177.25,88034.56
Mon Feb  6 02:00:30 2023,1675638024,1.20,877.5,88912.06
Mon Feb  6 02:00:43 2023,1675638038,1.11,811.25,89723.31
Mon Feb  6 02:01:20 2023,1675638050,4.81,232.5,89955.81
Mon Feb  6 02:01:52 2023,1675638087,3.73,251.3,90207.11
Mon Feb  6 02:02:11 2023,1675638120,1.61,854.6,91061.71
Mon Feb  6 02:02:31 2023,1675638139,1.70,1393.75,92455.46
Mon Feb  6 02:02:49 2023,1675638158,1.56,1352.5,93807.96
Mon Feb  6 02:03:15 2023,1675638176,2.52,1306.25,95114.21
Mon Feb  6 02:03:41 2023,1675638203,2.42,1765.0,96879.21
Mon Feb  6 02:03:53 2023,1675638228,1.14,1702.5,98581.71
Mon Feb  6 02:04:23 2023,1675638241,3.04,1715.0,100296.71
Mon Feb  6 02:04:43 2023,1675638270,1.71,1590.0,101886.71
Mon Feb  6 02:05:01 2023,1675638290,1.64,1602.5,103489.21
Mon Feb  6 02:05:29 2023,1675638309,2.69,650.28,104139.49
Mon Feb  6 02:06:07 2023,1675638336,5.24,308.4,104447.89
Mon Feb  6 02:06:23 2023,1675638375,1.36,2100.0,106547.89
Mon Feb  6 02:06:51 2023,1675638391,2.77,1437.6,107985.49
Mon Feb  6 02:07:09 2023,1675638418,1.59,1455.6,109441.09
Mon Feb  6 02:07:30 2023,1675638437,1.85,1454.76,110895.85
Mon Feb  6 02:07:46 2023,1675638458,1.34,1450.0,112345.85
Mon Feb  6 02:08:29 2023,1675638474,7.12,-4253.3,108092.55
Mon Feb  6 02:09:18 2023,1675638517,9.62,-6391.06,101701.49
Mon Feb  6 02:09:33 2023,1675638566,1.29,1218.0,102919.49
Mon Feb  6 02:09:44 2023,1675638581,1.02,1218.0,104137.49
Mon Feb  6 02:10:12 2023,1675638592,2.83,1218.0,105355.49
Mon Feb  6 02:10:27 2023,1675638620,1.24,1808.0,107163.49
Mon Feb  6 02:10:44 2023,1675638634,1.51,1758.0,108921.49
Mon Feb  6 02:11:03 2023,1675638652,1.62,1758.0,110679.49
Mon Feb  6 02:11:22 2023,1675638671,1.62,1660.6,112340.09
Mon Feb  6 02:12:33 2023,1675638689,36.46,-9088.88,103251.21
Mon Feb  6 02:13:05 2023,1675638760,3.62,2207.93,105459.14
Mon Feb  6 02:13:16 2023,1675638792,1.00,1838.0,107297.14
Mon Feb  6 02:14:15 2023,1675638803,18.09,-6721.78,100575.36
Mon Feb  6 02:14:26 2023,1675638862,1.06,1348.0,101923.36
Mon Feb  6 02:14:50 2023,1675638874,2.14,305.92,102229.28
Mon Feb  6 02:15:01 2023,1675638897,1.04,1756.0,103985.28
Mon Feb  6 02:15:19 2023,1675638909,1.55,1774.0,105759.28
Mon Feb  6 02:15:31 2023,1675638927,1.06,1686.0,107445.28
Mon Feb  6 02:15:59 2023,1675638939,2.78,1247.23,108692.51
Mon Feb  6 02:16:33 2023,1675638966,3.94,914.7,109607.21
Mon Feb  6 02:17:07 2023,1675639000,4.13,994.7,110601.91
Mon Feb  6 02:17:44 2023,1675639034,4.89,49.46,110651.37
Mon Feb  6 02:18:00 2023,1675639072,1.33,1215.09,111866.46
Mon Feb  6 02:18:54 2023,1675639087,13.39,-7283.0,104583.46
Mon Feb  6 02:19:18 2023,1675639141,2.32,395.22,104978.68
Mon Feb  6 02:19:44 2023,1675639166,2.51,320.1,105298.78
Mon Feb  6 02:20:15 2023,1675639192,3.33,-545.7,104753.08
Mon Feb  6 02:20:41 2023,1675639223,2.50,751.25,105504.33
Mon Feb  6 02:21:16 2023,1675639249,4.09,825.84,106330.17
Mon Feb  6 02:22:01 2023,1675639283,8.17,-4209.9,102120.27
Mon Feb  6 02:22:13 2023,1675639329,1.03,1550.0,103670.27
Mon Feb  6 02:22:33 2023,1675639340,1.79,1067.6,104737.87
Mon Feb  6 02:23:01 2023,1675639361,2.84,-216.5,104521.37
Mon Feb  6 02:23:30 2023,1675639389,2.88,1112.0,105633.37
Mon Feb  6 02:24:24 2023,1675639417,13.56,-5945.9,99687.47
Mon Feb  6 02:24:35 2023,1675639472,1.00,880.0,100567.47
Mon Feb  6 02:24:54 2023,1675639482,1.72,830.0,101397.47
Mon Feb  6 02:25:12 2023,1675639502,1.51,2420.0,103817.47
Mon Feb  6 02:25:47 2023,1675639520,4.17,-41.7,103775.77
Mon Feb  6 02:26:23 2023,1675639554,4.50,385.3,104161.07
Mon Feb  6 02:27:33 2023,1675639590,35.78,-15395.1,88765.97
Mon Feb  6 02:27:52 2023,1675639661,1.60,1863.0,90628.97
Mon Feb  6 02:28:58 2023,1675639679,28.11,-11136.4,79492.57
Mon Feb  6 02:29:14 2023,1675639746,1.36,1840.0,81332.57
Mon Feb  6 02:29:53 2023,1675639761,5.59,-1855.1,79477.47
Mon Feb  6 02:30:04 2023,1675639801,1.00,1180.0,80657.47
Mon Feb  6 02:30:28 2023,1675639812,2.18,1180.0,81837.47
Mon Feb  6 02:30:47 2023,1675639835,1.71,1180.0,83017.47
Mon Feb  6 02:31:04 2023,1675639855,1.44,1299.0,84316.47
Mon Feb  6 02:31:28 2023,1675639872,2.16,1380.0,85696.47
Mon Feb  6 02:31:46 2023,1675639896,1.58,1380.0,87076.47
Mon Feb  6 02:32:00 2023,1675639914,1.20,1530.0,88606.47
Mon Feb  6 02:32:54 2023,1675639928,13.47,-20214.0,68392.47
Mon Feb  6 02:33:10 2023,1675639982,1.31,1440.0,69832.47
Mon Feb  6 02:33:51 2023,1675639997,6.38,-2530.1,67302.37
Mon Feb  6 02:34:11 2023,1675640039,1.75,1450.49,68752.86
Mon Feb  6 02:34:33 2023,1675640059,1.96,1646.8,70399.66
Mon Feb  6 02:35:11 2023,1675640081,4.96,-2405.6,67994.06
Mon Feb  6 02:35:23 2023,1675640118,1.08,1400.21,69394.27
Mon Feb  6 02:35:39 2023,1675640130,1.35,1410.0,70804.27
Mon Feb  6 02:36:04 2023,1675640146,2.48,1617.0,72421.27
Mon Feb  6 02:36:41 2023,1675640172,4.73,354.6,72775.87
Mon Feb  6 02:36:53 2023,1675640209,1.08,2460.0,75235.87
Mon Feb  6 02:37:05 2023,1675640221,1.07,2160.0,77395.87
Mon Feb  6 02:37:16 2023,1675640233,1.00,680.0,78075.87
Mon Feb  6 02:37:37 2023,1675640243,1.87,950.0,79025.87
Mon Feb  6 02:38:20 2023,1675640265,7.09,98.0,79123.87
Mon Feb  6 02:38:35 2023,1675640308,1.26,2229.0,81352.87
Mon Feb  6 02:38:54 2023,1675640323,1.62,2210.0,83562.87
Mon Feb  6 02:39:12 2023,1675640342,1.53,2307.5,85870.37
Mon Feb  6 02:39:47 2023,1675640359,4.30,364.1,86234.47
Mon Feb  6 02:40:03 2023,1675640394,1.37,2037.5,88271.97
Mon Feb  6 02:40:29 2023,1675640410,2.57,1170.0,89441.97
Mon Feb  6 02:40:45 2023,1675640437,1.35,1340.0,90781.97
Mon Feb  6 02:41:18 2023,1675640453,3.85,241.8,91023.77
Mon Feb  6 02:41:38 2023,1675640486,1.72,1440.0,92463.77
Mon Feb  6 02:41:58 2023,1675640506,1.70,1390.0,93853.77
Mon Feb  6 02:42:17 2023,1675640525,1.64,2240.0,96093.77
Mon Feb  6 02:42:52 2023,1675640544,4.46,1411.0,97504.77
Mon Feb  6 02:43:09 2023,1675640580,1.43,2330.0,99834.77
Mon Feb  6 02:43:33 2023,1675640597,2.14,1286.0,101120.77
Mon Feb  6 02:44:45 2023,1675640620,40.29,-6278.8,94841.97
Mon Feb  6 02:44:56 2023,1675640693,1.01,2690.0,97531.97
Mon Feb  6 02:45:41 2023,1675640704,7.95,-2183.1,95348.87
Mon Feb  6 02:46:17 2023,1675640749,4.57,102.4,95451.27
Mon Feb  6 02:46:29 2023,1675640785,1.07,2110.0,97561.27
Mon Feb  6 02:46:43 2023,1675640797,1.19,2110.0,99671.27
Mon Feb  6 02:47:09 2023,1675640811,2.49,2110.0,101781.27
Mon Feb  6 02:47:33 2023,1675640837,2.17,1728.8,103510.07
Mon Feb  6 02:47:43 2023,1675640860,1.00,2450.0,105960.07
Mon Feb  6 02:48:06 2023,1675640871,1.98,1833.87,107793.94
Mon Feb  6 02:48:17 2023,1675640893,1.01,1923.73,109717.67
Mon Feb  6 02:48:39 2023,1675640904,2.01,1850.0,111567.67
Mon Feb  6 02:49:15 2023,1675640927,4.68,-564.9,111002.77
Mon Feb  6 02:49:31 2023,1675640963,1.34,1520.0,112522.77
Mon Feb  6 02:51:11 2023,1675640979,207.23,-3661.8,108860.97
Mon Feb  6 02:51:58 2023,1675641078,9.17,-5637.5,103223.47
Mon Feb  6 02:52:15 2023,1675641126,1.41,940.0,104163.47
Mon Feb  6 02:52:53 2023,1675641143,5.12,-1384.13,102779.34
Mon Feb  6 02:53:04 2023,1675641181,1.00,940.0,103719.34
Mon Feb  6 02:53:16 2023,1675641191,1.11,2530.0,106249.34
Mon Feb  6 02:53:27 2023,1675641204,1.01,2530.0,108779.34
Mon Feb  6 02:53:51 2023,1675641215,2.17,2271.0,111050.34
Mon Feb  6 02:54:07 2023,1675641238,1.37,2530.0,113580.34
Mon Feb  6 02:54:28 2023,1675641254,1.82,1910.0,115490.34
Mon Feb  6 02:54:45 2023,1675641275,1.52,1910.0,117400.34
Mon Feb  6 02:55:23 2023,1675641293,4.92,-665.9,116734.44
Mon Feb  6 02:56:05 2023,1675641330,6.80,-5397.3,111337.14
Mon Feb  6 02:56:50 2023,1675641373,7.50,-2765.6,108571.54
Mon Feb  6 02:57:16 2023,1675641417,2.56,1783.75,110355.29
Mon Feb  6 02:57:31 2023,1675641444,1.29,1894.9,112250.19
Mon Feb  6 02:57:49 2023,1675641459,1.52,1439.2,113689.39
Mon Feb  6 02:58:18 2023,1675641477,3.06,1421.7,115111.09
Mon Feb  6 02:58:32 2023,1675641506,1.20,2656.25,117767.34
Mon Feb  6 03:00:02 2023,1675641520,117.84,-12528.6,105238.74
Mon Feb  6 03:00:42 2023,1675641610,5.74,-3116.2,102122.54
Mon Feb  6 03:00:59 2023,1675641650,1.47,1734.25,103856.79
Mon Feb  6 03:01:34 2023,1675641667,4.17,411.45,104268.24
Mon Feb  6 03:01:48 2023,1675641702,1.19,1420.0,105688.24
Mon Feb  6 03:01:58 2023,1675641715,1.00,1532.5,107220.74
Mon Feb  6 03:02:38 2023,1675641726,5.77,-716.4,106504.34
Mon Feb  6 03:02:58 2023,1675641766,1.71,1165.0,107669.34
Mon Feb  6 03:03:10 2023,1675641786,1.09,895.0,108564.34
Mon Feb  6 03:03:21 2023,1675641798,1.01,850.31,109414.65
Mon Feb  6 03:03:37 2023,1675641809,1.35,810.16,110224.81
Mon Feb  6 03:03:59 2023,1675641825,2.02,746.96,110971.77
Mon Feb  6 03:04:20 2023,1675641847,1.84,1307.99,112279.76
Mon Feb  6 03:05:03 2023,1675641868,6.79,-592.66,111687.1
Mon Feb  6 03:05:16 2023,1675641911,1.11,1764.94,113452.04
Mon Feb  6 03:05:27 2023,1675641923,1.02,1682.46,115134.5
Mon Feb  6 03:05:38 2023,1675641934,1.04,1661.23,116795.73
Mon Feb  6 03:06:17 2023,1675641946,5.27,-103.75,116691.98
Mon Feb  6 03:06:55 2023,1675641984,5.25,-599.07,116092.91
Mon Feb  6 03:07:08 2023,1675642023,1.16,737.76,116830.67
Mon Feb  6 03:07:21 2023,1675642036,1.15,720.0,117550.67
Mon Feb  6 03:07:48 2023,1675642049,2.67,346.9,117897.57
Mon Feb  6 03:08:21 2023,1675642076,3.64,-793.7,117103.87
Mon Feb  6 03:09:22 2023,1675642108,20.62,-2752.5,114351.37
Mon Feb  6 03:09:40 2023,1675642170,1.51,1430.0,115781.37
Mon Feb  6 03:09:54 2023,1675642187,1.21,1410.0,117191.37
Mon Feb  6 03:10:08 2023,1675642201,1.28,1760.0,118951.37
Mon Feb  6 03:10:33 2023,1675642216,2.26,1788.0,120739.37
Mon Feb  6 03:11:02 2023,1675642240,3.03,382.6,121121.97
Mon Feb  6 03:11:44 2023,1675642270,6.70,-275.3,120846.67
Mon Feb  6 03:12:23 2023,1675642312,5.28,-189.0,120657.67
Mon Feb  6 03:12:38 2023,1675642351,1.27,710.0,121367.67
