Wed Feb  8 17:28:19 2023,1675866445,20.28,-5421.0
Wed Feb  8 17:28:31 2023,1675866506,1.08,2773.6
Wed Feb  8 17:28:50 2023,1675866518,1.62,2975.0
Wed Feb  8 17:29:06 2023,1675866537,1.34,3049.3
Wed Feb  8 17:29:44 2023,1675866552,5.30,-1995.7
Wed Feb  8 17:29:55 2023,1675866591,1.00,2410.0
Wed Feb  8 17:30:06 2023,1675866602,1.00,1403.0
Wed Feb  8 17:31:14 2023,1675866613,31.52,-8355.88
Wed Feb  8 17:31:32 2023,1675866681,1.48,1612.98
Wed Feb  8 17:32:12 2023,1675866698,5.83,-341.6
Wed Feb  8 17:32:50 2023,1675866738,5.12,646.6
Wed Feb  8 17:33:04 2023,1675866776,1.21,1872.2
Wed Feb  8 17:33:24 2023,1675866790,1.72,2346.0
Wed Feb  8 17:33:40 2023,1675866810,1.36,2450.0
Wed Feb  8 17:34:08 2023,1675866826,2.72,2020.0
Wed Feb  8 17:34:32 2023,1675866854,2.29,3101.8
Wed Feb  8 17:35:43 2023,1675866878,37.14,-14903.94
Wed Feb  8 17:37:13 2023,1675866949,114.58,-4675.4
Wed Feb  8 17:37:34 2023,1675867039,1.88,1023.3
Wed Feb  8 17:38:05 2023,1675867061,3.29,918.6
Wed Feb  8 17:38:17 2023,1675867091,1.11,2154.0
Wed Feb  8 17:38:30 2023,1675867104,1.11,2030.09
Wed Feb  8 17:39:16 2023,1675867116,8.34,-6144.12
Wed Feb  8 17:39:29 2023,1675867162,1.14,2688.85
Wed Feb  8 17:39:52 2023,1675867175,2.05,1702.85
Wed Feb  8 17:40:20 2023,1675867198,2.81,1378.38
Wed Feb  8 17:41:09 2023,1675867226,10.32,-4393.81
Wed Feb  8 17:41:51 2023,1675867276,6.21,-3026.71
Wed Feb  8 17:42:22 2023,1675867317,3.34,451.17
Wed Feb  8 17:42:35 2023,1675867348,1.18,1807.0
Wed Feb  8 17:42:50 2023,1675867362,1.24,1754.1
Wed Feb  8 17:43:40 2023,1675867376,10.56,-3763.85
Wed Feb  8 17:43:59 2023,1675867426,1.67,2785.0
Wed Feb  8 17:44:20 2023,1675867446,1.83,1603.9
Wed Feb  8 17:45:00 2023,1675867466,5.85,-1668.54
Wed Feb  8 17:45:35 2023,1675867507,4.29,2008.23
Wed Feb  8 17:45:53 2023,1675867542,1.54,2601.3
Wed Feb  8 17:46:16 2023,1675867560,2.05,2361.12
Wed Feb  8 17:46:59 2023,1675867583,6.94,-1076.91
Wed Feb  8 17:47:27 2023,1675867626,2.81,2008.88
Wed Feb  8 17:47:39 2023,1675867654,1.04,2549.0
Wed Feb  8 17:47:52 2023,1675867665,1.17,2427.0
Wed Feb  8 17:48:05 2023,1675867679,1.12,2467.5
Wed Feb  8 17:48:27 2023,1675867691,1.94,1607.9
Wed Feb  8 17:49:46 2023,1675867713,59.54,-5925.34
Wed Feb  8 17:49:58 2023,1675867792,1.14,2511.35
Wed Feb  8 17:50:10 2023,1675867805,1.03,2235.25
Wed Feb  8 17:50:23 2023,1675867816,1.14,1726.0
Wed Feb  8 17:50:39 2023,1675867829,1.38,1745.13
Wed Feb  8 17:51:19 2023,1675867846,5.81,-1802.95
Wed Feb  8 17:51:47 2023,1675867886,2.77,-583.74
Wed Feb  8 17:52:07 2023,1675867913,1.78,1600.18
Wed Feb  8 17:52:20 2023,1675867934,1.13,1889.65
Wed Feb  8 17:52:35 2023,1675867947,1.27,1854.15
Wed Feb  8 17:52:50 2023,1675867962,1.27,1980.91
Wed Feb  8 17:53:20 2023,1675867976,3.12,1632.0
Wed Feb  8 17:53:38 2023,1675868006,1.56,998.45
Wed Feb  8 17:53:52 2023,1675868024,1.25,760.0
Wed Feb  8 17:54:19 2023,1675868039,2.54,740.2
Wed Feb  8 17:54:39 2023,1675868065,1.76,1982.61
Wed Feb  8 17:54:53 2023,1675868085,1.23,2090.0
Wed Feb  8 17:55:19 2023,1675868100,2.41,1046.31
Wed Feb  8 17:55:37 2023,1675868125,1.60,2485.8
Wed Feb  8 17:56:21 2023,1675868144,7.04,-2701.4
Wed Feb  8 17:56:40 2023,1675868187,1.69,1339.09
Wed Feb  8 17:57:10 2023,1675868207,3.02,743.4
